name,city,countryOne,code,lat,lon,type,countryTwo,id
Slave Lake Airport,Slave Lake,Canada,YZH,55.29309845,-114.7770004,air,,0d9f257e-1fe0-465c-8a38-726b008e7f24
Sandspit Airport,Sandspit,Canada,YZP,53.25429916,-131.8139954,air,,641a4cff-9698-4007-b92a-633433e10ec0
Chris Hadfield Airport,Sarnia,Canada,YZR,42.99940109,-82.30889893,air,,134b5dc2-ed73-481c-b6f4-7bab661e0525
Port Hardy Airport,Port Hardy,Canada,YZT,50.68059921,-127.3669968,air,,8c90bc60-190d-491a-901f-f2a7ca815c18
Whitecourt Airport,Whitecourt,Canada,YZU,54.14390182,-115.7870026,air,,407fedd0-89d3-42b1-9ad6-fba34ced9d8f
Sept-Îles Airport,Sept-iles,Canada,YZV,50.22330093,-66.26560211,air,,46cef607-14c5-4fe6-b642-b3f459f01d0e
Teslin Airport,Teslin,Canada,YZW,60.17279816,-132.7429962,air,,1b25ca8c-aae6-4f1f-8a81-5db72d7c566c
CFB Greenwood,Greenwood,Canada,YZX,44.9844017,-64.91690063,air,,362fdb33-b8b7-453d-8fb7-cbd2210a52a7
Faro Airport,Faro,Canada,ZFA,62.20750046,-133.3760071,air,,7a22506d-d64d-4ba9-b155-2766d03e78a1
Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,67.40750122,-134.8609924,air,,62ebcabd-23b1-47f1-8957-0a13435c3414
Blida Airport,Blida,Algeria,QLD,36.50360107,2.814169884,air,,623125a1-1c93-44eb-971b-589e0ab40d6d
Bou Saada Airport,Bou Saada,Algeria,BUJ,35.33250046,4.206389904,air,,798317a7-a89d-4a4a-83d1-7e0f17b4ce4c
Soummam Airport,Bejaja,Algeria,BJA,36.7120018,5.069920063,air,,2b489521-619a-4fac-9dec-47ae1ac7ee12
Houari Boumediene Airport,Algier,Algeria,ALG,36.69100189,3.215409994,air,,da284545-b1c2-40f9-b1b7-a49b4d415c94
Djanet Inedbirene Airport,Djanet,Algeria,DJG,24.292801,9.45244,air,,92bdd161-9c4a-4c0a-8f31-d5c28af659df
Boufarik Airport,Boufarik,Algeria,,36.545799,2.87611,air,,43bebc7a-f6b2-4952-bdeb-74bfed947f23
Reggane Airport,Reggan,Algeria,,26.7101,0.285647,air,,dca2cef8-2783-4b83-813d-fd4453886609
Illizi Takhamalt Airport,Illizi,Algeria,VVZ,26.7234993,8.622650146,air,,4f7c59ef-50c1-4977-b530-8a995e4b8f0e
Ain Oussera Airport,Ain Oussera,Algeria,,35.52539825,2.878710032,air,,19486fdb-4137-4457-a406-364c2936c2c2
Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,22.81150055,5.451079845,air,,0afed83f-ef08-4dbe-91ab-356b702746df
Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,36.79510117,5.87361002,air,,f089c018-c697-4e5e-95d1-4264324bccf9
Mecheria Airport,Mecheria,Algeria,MZW,33.53590012,-0.242353007,air,,82b40212-547a-4541-82ff-545b38f7c673
Relizane Airport,Relizane,Algeria,,35.752201,0.626272,air,,74071021-d0dd-4f2f-9844-f6db45589537
Rabah Bitat Airport,Annaba,Algeria,AAE,36.822201,7.809174,air,,9cc1a887-b289-4789-80c6-b37729cf0f7f
Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,36.27600098,6.620389938,air,,84ef3e90-6c0c-49bf-93df-7dee9708dfb8
Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,35.43159866,8.12071991,air,,06ebea37-f471-46da-929e-557ac780fe6a
Hassi R'Mel Airport,Tilrempt,Algeria,HRM,32.93040085,3.311539888,air,,221ee0f6-f566-4480-83fd-55d785a8836d
Bou Chekif Airport,Tiaret,Algeria,TID,35.34109879,1.463150024,air,,a51fc727-da0f-42ef-aa65-c75b6edb0c48
Bou Sfer Airport,Bou Sfer,Algeria,,35.73540115,-0.805388987,air,,f7798635-6ddf-4a0d-b857-e28ae740bf84
Tindouf Airport,Tindouf,Algeria,TIN,27.7003994,-8.167099953,air,,58ed5f06-b124-4635-8c63-322d976554fe
Ech Cheliff Airport,Ech-cheliff,Algeria,CFK,36.21269989,1.331769943,air,,39b03840-b26e-4623-9b1d-9d6fb0e9e471
Tafaraoui Airport,Oran,Algeria,TAF,35.54240036,-0.532278001,air,,ee1a1e9c-ea22-48e3-afcd-aabc125d9b23
Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,35.01670074,-1.450000048,air,,e1afe9a5-1b6d-41e6-84a4-db08cabdd132
Es Senia Airport,Oran,Algeria,ORN,35.62390137,-0.621182978,air,,32d7a738-f38d-4dc8-9376-b92a417282c3
Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,BFW,35.17179871,-0.593275011,air,,d2368398-2c27-4513-90f2-34ab9cd90049
Ghriss Airport,Ghriss,Algeria,MUW,35.20769882,0.147141993,air,,9f32d111-7390-4753-94fd-29d9df7bda5e
Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,27.83760071,-0.186414003,air,,69656085-ed43-4b98-92b4-28aea2a986ce
Biskra Airport,Biskra,Algeria,BSK,34.79330063,5.738230228,air,,c29e1c29-60b6-4615-b17a-7af42010cf72
El Golea Airport,El Golea,Algeria,ELG,30.57130051,2.859590054,air,,da4dc0e6-68ba-4de1-98bc-f3cc3a3a5211
Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,32.38410187,3.79411006,air,,cbe1046c-29b1-4024-bef0-2e2f7d9d6a0f
Oued Irara Airport,Hassi Messaoud,Algeria,HME,31.67300034,6.140439987,air,,be77c722-6112-48d9-a5b5-c7a6bed814cc
In Salah Airport,In Salah,Algeria,INZ,27.25099945,2.512020111,air,,6fe37fcd-1631-4b6d-b060-2bfad8a725f7
Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,33.06779861,6.088669777,air,,a2247e4b-88ae-4b9a-a2f3-61a575c4bc9b
Laghouat Airport,Laghouat,Algeria,LOO,33.76440048,2.928339958,air,,47678547-5b44-45c3-bf72-79d4f495b86b
Timimoun Airport,Timimoun,Algeria,TMX,29.2371006,0.276033014,air,,e19600a2-4417-45e7-ad80-460eb2b9c12e
Ain el Beida Airport,Ouargla,Algeria,OGX,31.91720009,5.412779808,air,,fadb06e7-0936-44e8-bddf-79e4aa9de384
In Aménas Airport,Zarzaitine,Algeria,IAM,28.0515,9.64291,air,,2ee3cfd1-7133-4ce0-8197-dbbaaa13f2fa
Cadjehoun Airport,Cotonou,Benin,COO,6.357230186,2.384350061,air,,0fab32b3-8436-4b40-94e5-8cba543a6953
Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,12.3532,-1.51242,air,,c26dc123-5785-44ce-be6b-f5e9dea4c74e
Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,11.16009998,-4.33096981,air,,6d26892d-58c2-4d07-b4ad-233e0e301fe9
Kotoka International Airport,Accra,Ghana,ACC,5.6051898,-0.166786,air,,980b4fa2-d2f9-413a-8fc8-7729b7bb5479
Tamale Airport,Tamale,Ghana,TML,9.557189941,-0.863214016,air,,d57f1107-9055-44f7-9b34-c21396564245
Wa Airport,Wa,Ghana,,10.08269978,-2.507689953,air,,b20ff5a9-98f8-4e73-a96c-b84f2f82bb0b
Sunyani Airport,Sunyani,Ghana,NYI,7.361830235,-2.328759909,air,,2ea585e5-e307-4622-ba44-f316040c34ec
Takoradi Airport,Takoradi,Ghana,TKD,4.89605999,-1.774760008,air,,3899352d-8ea7-4995-b61d-062d94dbe594
Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,5.261390209,-3.926290035,air,,f4a8a809-a9b1-4858-92bb-1eb551738b2d
Bouaké Airport,Bouake,Cote d'Ivoire,BYK,7.738800049,-5.07366991,air,,8cd2874f-508b-47d8-aac0-bc265e99eb48
Daloa Airport,Daloa,Cote d'Ivoire,DJO,6.792809963,-6.473189831,air,,c5ed2d5f-c0c9-44be-bd70-4f250640a19a
Korhogo Airport,Korhogo,Cote d'Ivoire,HGO,9.387180328,-5.556660175,air,,fdf46b85-098c-4846-89fe-65cb616a573a
Man Airport,Man,Cote d'Ivoire,MJC,7.272069931,-7.587359905,air,,83d4d51e-3b02-47c9-8cab-7143b5bfffcd
San Pedro Airport,San Pedro,Cote d'Ivoire,SPY,4.746719837,-6.660820007,air,,0edf2e37-2911-43c6-9ff7-19330ef8259d
Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,6.903170109,-5.365580082,air,,07ad5c2b-6506-44d9-8959-c777eeaf7799
Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,9.006790161,7.263169765,air,,6baa5208-013d-4c3d-86ab-463576595b24
Akure Airport,Akure,Nigeria,AKR,7.246739864,5.301010132,air,,02e4f945-9668-4e88-b9d8-40842fdf4a8b
Benin Airport,Benin,Nigeria,BNI,6.316979885,5.599500179,air,,586493c0-807e-40aa-b270-90891d7a2e32
Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,4.976019859,8.347200394,air,,fc62cd43-5ae3-4c5f-b39f-64b1f35cabf7
Akanu Ibiam International Airport,Enugu,Nigeria,ENU,6.474269867,7.56196022,air,,08439411-4235-405f-92ef-ebc9122cfe87
Gusau Airport,Gusau,Nigeria,,12.1717,6.69611,air,,e8fcddca-1ecc-407b-ba41-b0779b435f03
Ibadan Airport,Ibadan,Nigeria,IBA,7.362460136,3.978329897,air,,eddd0261-ab0b-4fd3-aadb-fd897277bac6
Ilorin International Airport,Ilorin,Nigeria,ILR,8.440210342,4.493919849,air,,6d182984-529a-40ac-b1b9-df9aea48dce0
Yakubu Gowon Airport,Jos,Nigeria,JOS,9.639829636,8.869050026,air,,9a56a8f0-a71a-4137-a9fb-1e57ee56c19c
Kaduna Airport,Kaduna,Nigeria,KAD,10.6960001,7.320109844,air,,bc3204f5-5556-415c-9653-7d32a8f39d55
Mallam Aminu International Airport,Kano,Nigeria,KAN,12.0476,8.52462,air,,d5629b6f-0b2f-478c-9bf8-8af4ee10eed9
Maiduguri International Airport,Maiduguri,Nigeria,MIU,11.85529995,13.08090019,air,,431e8911-7344-4aeb-83ae-e68b7899be8a
Makurdi Airport,Makurdi,Nigeria,MDI,7.70388,8.61394,air,,d3f1e735-ea70-493e-8fd1-05b9990de02b
Murtala Muhammed International Airport,Lagos,Nigeria,LOS,6.577370167,3.321160078,air,,64b7858e-ee96-4127-bb50-afff6e33ff62
Minna Airport,Minna,Nigeria,MXJ,9.652170181,6.462259769,air,,45b7970b-87cc-478b-b6cb-e0b1ef052844
Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,5.015490055,6.949590206,air,,972b89f1-62d0-48fe-a5ad-abdc9bd3c28f
Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,12.91629982,5.207190037,air,,1a67f6cf-b38a-4c45-9830-ce6000de499a
Yola Airport,Yola,Nigeria,YOL,9.25755024,12.43039989,air,,792ffa3a-03d0-43c7-87f8-e74e95b57046
Zaria Airport,Zaria,Nigeria,ZAR,11.1302,7.68581,air,,ca5d5043-c6c3-4bc5-aa75-e0281a9be93c
Maradi Airport,Maradi,Niger,MFQ,13.50249958,7.126749992,air,,19807714-bed9-48a3-a2bc-480f4550bdb7
Diori Hamani International Airport,Niamey,Niger,NIM,13.4815,2.18361,air,,a1bf7e87-54b3-460f-bf69-a6c17fd88ce6
Tahoua Airport,Tahoua,Niger,THZ,14.8757,5.265359879,air,,f147b2ee-cbdc-49de-b829-7290b70b9087
Mano Dayak International Airport,Agadez,Niger,AJY,16.9659996,8.000109673,air,,a4514ee7-59fd-4998-a93b-9bffb2019fce
Dirkou Airport,Dirkou,Niger,,18.96870041,12.86870003,air,,4c693021-269d-462c-af84-9518179af6d9
Diffa Airport,Diffa,Niger,,13.37290001,12.6267004,air,,b386d69c-a9a7-4d17-a01c-21f8c7e36a0f
Zinder Airport,Zinder,Niger,ZND,13.77900028,8.98375988,air,,6e149517-8fcf-4c4d-a8b6-ae2607c88e63
Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,35.7580986,10.75469971,air,,7c8ba221-8e13-4962-89ef-0b0273293a8d
Tunis Carthage International Airport,Tunis,Tunisia,TUN,36.85100174,10.22719955,air,,6bee943c-fed8-4a96-834a-2abbf42b148f
Sidi Ahmed Air Base,Bizerte,Tunisia,,37.245398,9.79145,air,,23fb34ee-3957-4055-9394-630cc195361d
Remada Air Base,Remada,Tunisia,,32.30619812,10.38210011,air,,d981012f-8d39-4f45-b20b-a82fa2e25cbc
Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,34.42200089,8.822500229,air,,93fe6c1d-1201-478b-94e8-27e5e096bef5
Gabès Matmata International Airport,Gabes,Tunisia,GAE,33.87689972,10.10330009,air,,853fb35b-bce1-41bc-9c5c-292799a4c227
Borj El Amri Airport,Bordj El Amri,Tunisia,,36.72129822,9.943149567,air,,352ebff3-a0c5-4936-ba9c-a4fa7e04ccaa
Djerba Zarzis International Airport,Djerba,Tunisia,DJE,33.875,10.7755003,air,,d5250b77-9347-46f3-b084-6e6f69370ec1
El Borma Airport,El Borma,Tunisia,EBM,31.70429993,9.254619598,air,,88b107dc-cef8-45dc-b4cd-d2d40e712dc6
Sfax Thyna International Airport,Sfax,Tunisia,SFA,34.7179985,10.69099998,air,,e58efca5-b151-41c2-9287-6471fefde7c5
Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,33.93970108,8.110560417,air,,7526817e-6495-4f6b-9faa-b0969815cbea
Niamtougou International Airport,Niatougou,Togo,LRL,9.76733017,1.091249943,air,,a1445cc7-b86f-44e6-ae40-ee6dc8c880d4
Lomé-Tokoin Airport,Lome,Togo,LFW,6.165609837,1.254510045,air,,d19b4bea-aee3-496a-81a9-70c568e5b980
Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,51.18939972,4.460279942,air,,a8ab788b-034c-4dd5-a98d-e4b56b1d1eba
Beauvechain Air Base,Beauvechain,Belgium,,50.75859833,4.768330097,air,,95e3fbc9-407d-449d-9b7b-763c78c94931
Kleine Brogel Air Base,Kleine Brogel,Belgium,,51.168301,5.47,air,,bd5da78a-39b0-473b-9d87-54c390e4feb5
Brussels Airport,Brussels,Belgium,BRU,50.90140152,4.48443985,air,,ee080b0c-f27f-436f-a34c-00405e564ebc
Jehonville Air Base,Bertrix,Belgium,,49.89170074,5.223889828,air,,6e5398ec-5a78-44b6-a61a-a624a232ab7d
Brussels South Charleroi Airport,Charleroi,Belgium,CRL,50.459202,4.45382,air,,6bdacf3c-3c17-44ee-943f-922d680f6a09
Chièvres Air Base,Chievres,Belgium,,50.57580185,3.83100009,air,,c0f1d790-3c28-45b6-b337-c53b73c8f99e
Koksijde Air Base,Koksijde,Belgium,,51.09030151,2.652780056,air,,9691c1c5-14e6-464a-a7f5-8dfda529dc6f
Florennes Air Base,Florennes,Belgium,,50.24330139,4.645830154,air,,97b8b82d-22e0-4168-8f90-0f5135d3c310
Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,50.81719971,3.20472002,air,,b026a9f0-e699-4e83-b326-9a24a96366d6
Liège Airport,Liege,Belgium,LGG,50.63740158,5.443220139,air,,4c60550c-e150-4c51-9dcb-4cd5a8330051
Ostend-Bruges International Airport,Ostend,Belgium,OST,51.19889832,2.862220049,air,,443e30b0-492e-49e4-b5e5-01eeeca7f648
Zutendaal Air Base,Zutendaal,Belgium,,50.94749832,5.590559959,air,,14a5cce1-8d37-4dcb-8c20-f703e9eb9c0e
Brustem Airfield Sint Truiden,Sint-truiden,Belgium,,50.791901,5.20167,air,,0419dfd6-971d-4c7c-951f-5e4063b624dd
Saint Hubert Air Base,St.-hubert,Belgium,,50.03440094,5.440810204,air,,6bed4b0e-9f25-4f0a-863d-59e0e6ccb818
Ursel Air Base,Ursel,Belgium,,51.14419937,3.47555995,air,,5accd7ba-07be-4309-8d8f-5ccfe9e43409
Weelde Air Base,Weelde,Belgium,,51.39479828,4.960189819,air,,1bbe864e-6415-4a80-b3ba-f88ef59eca97
Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,51.264702,4.75333,air,,3fe41c53-2ce3-45af-b505-9a37331a8b1e
Flugplatz Bautzen,Bautzen,Germany,,51.193611,14.519722,air,,6ae1e066-5808-4df9-8615-6c8c9b2f86d3
Altenburg-Nobitz Airport,Altenburg,Germany,AOC,50.981945,12.506389,air,,37b9647a-0f24-4ba3-a377-78feae993b2b
Dessau Airfield,Dessau,Germany,,51.831694,12.190962,air,,18e41bf4-8c60-45c8-b6b4-825acd79c041
Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,,52.195856,14.58753,air,,047587bb-0dbc-42e6-8179-5a0584b28cab
Großenhain Airport,Suhl,Germany,,51.30805588,13.5555563,air,,4b869412-5144-49f2-abbc-d188d72ad012
Merseburg Airport,Muehlhausen,Germany,,51.3630556,11.9408333,air,,c694fcfa-38b5-45fd-a5a5-b4d1ea5526f2
Halle-Oppin Airport,Halle,Germany,,51.552223,12.053889,air,,c9caaf65-cd72-4b9c-b844-d37a571a829b
Riesa-Göhlis Airport,Riesa,Germany,IES,51.29360962,13.35611057,air,,321154f9-9805-4afa-8f1f-c15cf566e82b
Rechlin-Lärz Airport,Rechlin-laerz,Germany,REB,53.30638886,12.75222206,air,,d10859ea-8cb6-466e-b156-62ca450c9139
Strausberg Airport,Strausberg,Germany,,52.58055496,13.91666698,air,,e79384f9-2c8a-4dbd-a2f5-3086caa6f306
Schönhagen Airport,Schoenhagen,Germany,QXH,52.203609,13.156389,air,,8df43c9f-3bc9-4f3d-b808-76364853a11b
Barth Airport,Barth,Germany,BBH,54.338253,12.710515,air,,e5a446a8-8487-4929-84c1-366c9b80f58b
Jena-Schöngleina Airfield,Jena,Germany,,50.915279,11.714444,air,,47ac1266-e12c-4660-a2dc-b4cd470f41b7
Kyritz Airport,Kyritz,Germany,,52.91888809,12.42527771,air,,78734eed-cc8e-4a03-b77f-4b7b8ab33cd5
"Magdeburg ""City"" Airport",Magdeburg,Germany,ZMG,52.073612,11.626389,air,,31dc9c13-0496-48bc-bc9e-ce274140c5da
Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,,51.36333466,14.94999981,air,,f3eef114-0104-4162-a2c6-84087772b2ec
Anklam Airfield,Anklam,Germany,,53.832779,13.668611,air,,c62dd70b-2072-47d7-b6b6-91f10045db52
Cottbus-Drewitz Airport,Cottbus,Germany,CBU,51.889442,14.531944,air,,33361968-c2cd-4fad-94da-3c1e31d14c3b
Kamenz Airport,Kamenz,Germany,,51.29694366,14.12749958,air,,d549b1ce-e6a9-4ff2-9899-1196838af911
Berlin-Schönefeld Airport,Berlin,Germany,SXF,52.380001,13.5225,air,,c507d861-0ecf-49ac-bb0d-6a868137b505
Dresden Airport,Dresden,Germany,DRS,51.13280106,13.76720047,air,,8b5fa678-b80b-4616-97d8-ae2c6f346c07
Erfurt Airport,Erfurt,Germany,ERF,50.97980118,10.95810032,air,,774bc98e-bfca-4916-8e0c-f55c5874441e
Frankfurt am Main Airport,Frankfurt,Germany,FRA,50.033333,8.570556,air,,7b847f27-9985-4309-a89b-8951d81a328a
Münster Osnabrück Airport,Munster,Germany,FMO,52.13460159,7.684830189,air,,c68b901f-32e3-4a4c-b364-d2e029f77528
Hamburg Airport,Hamburg,Germany,HAM,53.63040161,9.988229752,air,,d30df34e-1a3d-4517-b521-fc822f85bccb
Berlin-Tempelhof International Airport,Berlin,Germany,THF,52.47299957,13.40390015,air,,24a0bb66-2b78-4d2c-8bbe-32003a5aa331
Cologne Bonn Airport,Cologne,Germany,CGN,50.86589813,7.142739773,air,,ce77ed53-7f05-43bb-acf8-85d535c1e12f
Düsseldorf Airport,Duesseldorf,Germany,DUS,51.289501,6.76678,air,,525e789b-7430-43c5-b5e7-59a3cf8924a9
Munich Airport,Munich,Germany,MUC,48.353802,11.7861,air,,e1f303ed-5113-4384-a8ff-53c500ce2574
Nuremberg Airport,Nuernberg,Germany,NUE,49.498699,11.078056,air,,e4d23616-1ee4-41d2-8b50-40ba29a7e274
Leipzig/Halle Airport,Leipzig,Germany,LEJ,51.423889,12.236389,air,,8123cb30-29c3-4046-bbc7-410cf6c06411
Saarbrücken Airport,Saarbruecken,Germany,SCN,49.21459961,7.109509945,air,,568df10a-31fb-443c-bbe6-6f399fb7a2d9
Stuttgart Airport,Stuttgart,Germany,STR,48.68989944,9.221960068,air,,864fb083-5538-43e6-98a8-e335c7f03e8a
Berlin-Tegel Airport,Berlin,Germany,TXL,52.5597,13.2877,air,,4b645705-78fa-4060-9cda-b04fb00cad8a
Hannover Airport,Hannover,Germany,HAJ,52.46110153,9.685079575,air,,845bf7a8-306e-4786-a366-7ee94fb8c76c
Bremen Airport,Bremen,Germany,BRE,53.04750061,8.786669731,air,,e4da236a-7d7b-4b1d-b9ab-44329f180b12
Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,49.959999,8.645833,air,,1d5ad849-1650-43fe-aff2-d8a0b95ef0ae
Frankfurt-Hahn Airport,Hahn,Germany,HHN,49.9487,7.26389,air,,ef4b4627-c619-49d3-9bd2-9dec2cf1eb11
Mannheim-City Airport,Mannheim,Germany,MHG,49.473057,8.514167,air,,caafae43-f5f1-4424-ac9f-b57ceb14d101
Allendorf/Eder Airport,Allendorf,Germany,,51.03499985,8.680832863,air,,e1875218-6bbc-4b1c-97bd-bbd9513a4529
Worms Airport,Worms,Germany,,49.606945,8.368333,air,,ac986299-cf45-4af5-80f3-c93e9e094d8b
Mainz-Finthen Airport,Mainz,Germany,,49.967499,8.147222,air,,d8474034-1895-4b50-b7f3-7c5cb042b312
Eisenach-Kindel Airport,Eisenach,Germany,EIB,50.991604,10.47973,air,,2f3b6019-df9e-4447-80d7-6399ecfeb2f5
Siegerland Airport,Siegerland,Germany,SGE,50.70769882,8.082969666,air,,15230ee8-aaca-4533-95d9-338d35940401
Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,53.53527832,9.83555603,air,,81d00655-2f2b-41d6-9717-1d2d918bc0e9
Kiel-Holtenau Airport,Kiel,Germany,KEL,54.37944412,10.14527798,air,,c38df881-ffd7-46dc-bb33-31f5a7a73fc1
Lübeck Blankensee Airport,Luebeck,Germany,LBC,53.80540085,10.71920013,air,,87fd7837-dd77-4933-89fd-6bc1c017e04d
Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,,50.40555573,6.528889179,air,,ea8dbe8b-4f5d-4476-9d43-4d11c2ca1349
Meinerzhagen Airport,Meinerzhagen,Germany,,51.09999847,7.599999905,air,,2d65a4ac-c377-44ef-ae70-5ec8c6be8306
Arnsberg-Menden Airport,Arnsberg,Germany,,51.48389053,7.898333073,air,,5a896c8e-0b56-4b10-b531-e8f99f7ba3e7
Essen Mulheim Airport,Essen,Germany,ESS,51.40230179,6.937329769,air,,d358288b-074d-4331-b1ca-e7822fe428eb
Bielefeld Airport,Bielefeld,Germany,BFE,51.964722,8.544444,air,,a0a9f926-8eba-48b3-948c-4ff68cf173c6
Mönchengladbach Airport,Moenchengladbach,Germany,MGL,51.230278,6.504444,air,,dc33ded8-3215-4bcc-b0f4-5b823c26f326
Paderborn Lippstadt Airport,Paderborn,Germany,PAD,51.61410141,8.616319656,air,,abdcc26c-162f-4e81-b78e-77e05174adb0
Stadtlohn-Vreden Airport,Stadtlohn,Germany,,51.99583435,6.840556145,air,,57a2c810-6e3d-42c9-ad6b-cfdc94d29cfa
Dortmund Airport,Dortmund,Germany,DTM,51.5182991,7.612239838,air,,51d6d4a0-b798-4efa-9bdd-dca8026fba38
Augsburg Airport,Augsburg,Germany,AGB,48.425278,10.931667,air,,7c4ed962-fc91-49e6-bdea-c1315ee4b2b7
Biberach a.d. Riß Airfield,Biberach,Germany,,48.111111,9.762778,air,,872366c1-15c4-449b-a39f-98c5644ff689
Eggenfelden Airport,Eggenfelden,Germany,,48.39611053,12.72361088,air,,9f45aeab-771f-417d-9553-83b9ec3c5f33
Mindelheim-Mattsies Airfield,Mindelheim,Germany,,48.106945,10.525,air,,02562440-cd93-499c-b72c-1f62b4fbec5e
Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,48.081402,11.2831,air,,f53594a9-1726-4761-a698-352584b719e8
Straubing Airport,Straubing,Germany,RBM,48.90083313,12.51666737,air,,028a56a6-4c6b-4061-bf48-2a5a3f700e52
Vilshofen Airport,Vilshofen,Germany,,48.63499832,13.19555569,air,,06878756-c1f2-4f1e-b708-64d5b2f2b460
Leutkirch-Unterzeil Airport,Leutkirch,Germany,,47.85889053,10.01416683,air,,5e9c4dd2-145e-4183-95a9-ec02f80fab70
Friedrichshafen Airport,Friedrichshafen,Germany,FDH,47.67129898,9.511489868,air,,368cfee2-e219-484d-9100-a3c612b4f56d
Schwerin Parchim Airport,Parchim,Germany,SZW,53.426998,11.7834,air,,9e8cf249-b661-4b91-acd2-2f5dfc2d5909
Stendal-Borstel Airport,Stendal,Germany,,52.62888718,11.81861115,air,,a9929da0-2e34-44a7-a206-cc4d9986b534
Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,,48.77777863,10.26472187,air,,832521e4-86b5-4a9b-8213-b034d68b4f8e
Bayreuth Airport,Bayreuth,Germany,BYU,49.985001,11.64,air,,57a06887-a025-4051-a88f-78e505ca1e93
Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,49.79416656,11.13361073,air,,534de799-8fed-4208-b254-fbe5e8d70fd4
Hof-Plauen Airport,Hof,Germany,HOQ,50.28861237,11.85638905,air,,aadf08b3-2805-4c4c-9333-cd0cce6f4989
Haßfurt-Schweinfurt Airport,Hassfurt,Germany,,50.01805496,10.52944374,air,,2e621857-c20d-4e9a-8f65-e40d526ad300
Koblenz-Winningen Airfield,Koblenz,Germany,,50.325558,7.528611,air,,d086f696-251a-4895-bc65-df97f18b498c
Trier-Föhren Airport,Trier,Germany,,49.863888,6.7875,air,,3c226ef1-e84a-490e-b359-2062b67f3353
Speyer Airfield,Speyer,Germany,,49.304722,8.451389,air,,9e3f54a9-c1e4-459a-8898-e5721fab7e3e
Zweibrücken Airport,Zweibruecken,Germany,ZQW,49.2094,7.40056,air,,b66c86d7-eb49-4fd3-8a07-52cf4132f5ec
Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,47.97333145,8.522221565,air,,1bb33ab9-193f-48ee-bd94-7628ba9ebfa2
Freiburg i. Br. Airport,Freiburg,Germany,,48.02277756,7.832499981,air,,d7b4d405-9ff1-4bef-a629-e10d798843f4
Mengen-Hohentengen Airport,Mengen,Germany,,48.05389023,9.372777939,air,,847e7e17-4265-4b7d-ab9a-ef3cbbcc6386
Adolf Würth Airport,Schwaebisch Hall,Germany,,49.11833191,9.783888817,air,,fa4032fd-c7ef-4caa-b04d-dbe9e1543175
Finsterwalde/Schacksdorf Airport,Soest,Germany,,51.607498,13.743611,air,,343fbe0c-52bf-4481-b0e7-c02267694d47
Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,52.319199,10.5561,air,,72320484-7bb0-4aec-a7cd-c05785f7517c
Kassel-Calden Airport,Kassel,Germany,KSF,51.417273,9.384967,air,,8ede270d-8dde-4158-b890-a580552a9be4
Hildesheim Airport,Hildesheim,Germany,,52.18138885,9.946389198,air,,789a9810-6d42-4361-9f23-9587cf57b142
Bremerhaven Airport,Bremerhaven,Germany,BRV,53.506943,8.572778,air,,83f67e88-8f9b-4b7b-86f2-0f60639a1831
Emden Airport,Emden,Germany,EME,53.391109,7.2275,air,,328cb73d-815d-4c06-9eaf-fc369722a517
Leer-Papenburg Airport,Leer,Germany,,53.27194214,7.44166708,air,,f12bf44d-07c0-4017-a733-b0ca5f505fbb
